instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_origA	label_collapseA	label_origC	label_collapseC	split_orig	split_redo
ROG-Dia-GSO-P0019_ROG-dialog-0036_1936.753_1937.940	ROG-Dia-GSO-P0019	ROG-dialog-0036	ampak mi je pa ful všeč,	ampak mi je pa ful všeč,	1936.753	1937.94	predominantlyPositive	positive	predominantlyPositive	positive	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1937.940_1941.080	ROG-Dia-GSO-P0019	ROG-dialog-0036	mi ful tak mir eem dajejo te kraji.	mi ful tak mir eem dajejo ti kraji.	1937.94	1941.08	predominantlyPositive	positive	predominantlyPositive	positive	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_1941.080_1946.421	ROG-Dia-GSO-P0019	ROG-dialog-0035	[glas] Kaj pa v Idrijo, si kdaj že šla v Idrijo, k je mogoče zlo podobna sami Gorenjski?	[glas] Kaj pa v Idrijo, si kdaj že šla v Idrijo, k je mogoče zelo podobna sami Gorenjski?	1941.08	1946.421	neutralPositive	neutral	neutralPositive	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1946.421_1947.972	ROG-Dia-GSO-P0019	ROG-dialog-0036	Sem šla.	Sem šla.	1946.421	1947.972	neutralPositive	neutral	neutralPositive	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1947.972_1951.063	ROG-Dia-GSO-P0019	ROG-dialog-0036	Ampak v Idriji pogrešam travnike.	Ampak v Idriji pogrešam travnike.	1947.972	1951.063	mixedPositive	positive	mixedNegative	negative	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1951.063_1956.064	ROG-Dia-GSO-P0019	ROG-dialog-0036	Se mi zdi, da ... je res tko v dolini ta kraj.	Se mi zdi, da ... je res tako v dolini ta kraj.	1951.063	1956.064	mixedNegative	negative	mixedNegative	negative	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1956.064_1958.456	ROG-Dia-GSO-P0019	ROG-dialog-0036	Ful nabit, hiše povsod.	Ful nabit, hiše povsod.	1956.064	1958.456	mixedNegative	negative	predominantlyNegative	negative	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1958.456_1962.177	ROG-Dia-GSO-P0019	ROG-dialog-0036	Misl@m povsod, k pogledaš, v vsako lukno so dal neko hišo.	Mislim povsod, k pogledaš, v vsako luknjo so dali neko hišo.	1958.456	1962.177	mixedNegative	negative	predominantlyNegative	negative	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1962.177_1964.380	ROG-Dia-GSO-P0019	ROG-dialog-0036	Eee in mi to mal manjka.	Eee in mi to malo manjka.	1962.177	1964.38	mixedNegative	negative	mixedNegative	negative	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_1964.380_1966.875	ROG-Dia-GSO-P0019	ROG-dialog-0035	Kaj pa mogoče pot() ...	Kaj pa mogoče pot() ...	1964.38	1966.875	neutralPositive	neutral	neutralPositive	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_1966.875_1972.688	ROG-Dia-GSO-P0019	ROG-dialog-0035	Kaj pa neko potovanje, kamor [glas] oziroma destinacija, kamor definitivno ne bi šla,	Kaj pa neko potovanje, kamor [glas] oziroma destinacija, kamor definitivno ne bi šla,	1966.875	1972.688	neutralPositive	neutral	neutralNegative	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_1972.688_1984.442	ROG-Dia-GSO-P0019	ROG-dialog-0035	mogoče k@kšna država, k si trenutno zvedela zdej o njej, da .. [glas] je neki tok narobe z njo, da ne bi stopila v državo al pa destinacijo?	mogoče kakšna država, k si trenutno izvedela zdaj o njej, da .. [glas] je nekaj tako narobe z njo, da ne bi stopila v državo ali pa destinacijo?	1972.688	1984.442	neutralPositive	neutral	neutralNegative	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1984.442_1986.398	ROG-Dia-GSO-P0019	ROG-dialog-0036	To pa nobena zares.	To pa nobena zares.	1984.442	1986.398	neutralPositive	neutral	neutralPositive	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_1986.398_1989.770	ROG-Dia-GSO-P0019	ROG-dialog-0035	Ti nobena ni prov odbila ekstremno?	Ti nobena ni prav odbila ekstremno?	1986.398	1989.77	neutralPositive	neutral	neutralNegative	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_1989.770_1991.206	ROG-Dia-GSO-P0019	ROG-dialog-0035	Al pa ...	Ali pa ...	1989.77	1991.206	neutralPositive	neutral	neutralPositive	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1991.206_1993.024	ROG-Dia-GSO-P0019	ROG-dialog-0036	Mogoče k@š@n Dubaj.	Mogoče kakšen Dubaj.	1991.206	1993.024	neutralNegative	neutral	neutralNegative	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_1993.024_1994.047	ROG-Dia-GSO-P0019	ROG-dialog-0035	Dubaj?	Dubaj?	1993.024	1994.047			neutralNegative	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_1993.024_1994.908	ROG-Dia-GSO-P0019	ROG-dialog-0035	Dubaj? Zakaj pa?	Dubaj? Zakaj pa?	1993.024	1994.908	neutralPositive	neutral			Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_1994.047_1994.908	ROG-Dia-GSO-P0019	ROG-dialog-0035	Zakaj pa?	Zakaj pa?	1994.047	1994.908			neutralNegative	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_1994.908_2001.711	ROG-Dia-GSO-P0019	ROG-dialog-0036	Ma sam turističen mi je pa same zares sem slišala, da tm loh vidiš sam nekih stavbe.	Ma samo turističen mi je pa same zares sem slišala, da tam lahko vidiš samo nekih stavbe.	1994.908	2001.711	neutralNegative	neutral	predominantlyNegative	negative	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_2001.711_2005.569	ROG-Dia-GSO-P0019	ROG-dialog-0036	To pa mi ni zares [smeh] za gledat.	To pa mi ni zares [smeh] za gledati.	2001.711	2005.569	neutralNegative	neutral	predominantlyNegative	negative	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0035_2005.569_2008.058	ROG-Dia-GSO-P0019	ROG-dialog-0035	Iščeš torej b@l naravo na svojih potovanjih?	Iščeš torej bolj naravo na svojih potovanjih?	2005.569	2008.058	neutralPositive	neutral	neutralPositive	neutral	Test	train
ROG-Dia-GSO-P0019_ROG-dialog-0036_2008.058_2009.674	ROG-Dia-GSO-P0019	ROG-dialog-0036	Tako, tako.	Tako, tako.	2008.058	2009.674	neutralPositive	neutral	neutralPositive	neutral	Test	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_1.067_3.663	ROG-Dia-GSO-P0021	ROG-dialog-0039	Se spomneš, k@šno je blo vreme še pred cajti?	Se spomniš, kakšno je bilo vreme še pred cajti?	1.067	3.663			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_1.067_4.300	ROG-Dia-GSO-P0021	ROG-dialog-0039	Se spomneš, k@šno je blo vreme še pred cajti? Tko.	Se spomniš, kakšno je bilo vreme še pred cajti? Tako.	1.067	4.3	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_3.663_4.300	ROG-Dia-GSO-P0021	ROG-dialog-0039	Tko.	Tako.	3.663	4.3			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_3.663_9.866	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ja, se spomnem, k smo bli še na ihrišči, smo ccc c@bali balo cel dan, cele dneve.	Ja, se spomnim, k smo bili še na igrišču, smo ccc cebali balo cel dan, cele dneve.	3.663	9.866	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_9.866_14.571	ROG-Dia-GSO-P0021	ROG-dialog-0040	S() nismo ... [glas] [nerazumljivo] smo bli cel dan v@ni, ne.	S() nismo ... [glas] [nerazumljivo] smo bili cel dan veni, ne.	9.866	14.571	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_14.571_22.129	ROG-Dia-GSO-P0021	ROG-dialog-0040	Kaj smo meli oblaz() mmm ob mmm ka smo pršli vn iz šole, takoj smo se obuli, šli na ihrišče, smo se ihrali cele dneve.	Kaj smo imeli oblaz() mmm ob mmm ka smo prišli ven iz šole, takoj smo se obuli, šli na igrišče, smo se igrali cele dneve.	14.571	22.129	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_23.119_26.397	ROG-Dia-GSO-P0021	ROG-dialog-0039	Ja, sej še prejš@n teden blo tko ... zlo toplo.	Ja, saj še prejšnji teden bilo tako ... zelo toplo.	23.119	26.397	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_23.119_23.533	ROG-Dia-GSO-P0021	ROG-dialog-0040	Eee ...	Eee ...	23.119	23.533	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_26.397_27.771	ROG-Dia-GSO-P0021	ROG-dialog-0039	In zdej kr ohladitev.	In zdaj kar ohladitev.	26.397	27.771	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_27.771_30.773	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ja, zdej ne vem, kaj sicer, [nerazumljivo] [zvok]	Ja, zdaj ne vem, kaj sicer, [nerazumljivo] [zvok]	27.771	30.773	mixedPositive	positive	mixedPositive	positive	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_30.773_31.869	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ne vem.	Ne vem.	30.773	31.869			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_30.773_37.030	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ne vem. Te že hovorimo, deset let nazaj, ne, je blo, mislim, vse bolj hladno, zdej js bi reku ...	Ne vem. To že govorimo, deset let nazaj, ne, je bilo, mislim, vse bolj hladno, zdaj jaz bi rekel ...	30.773	37.03	mixedNegative	negative			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_31.869_37.030	ROG-Dia-GSO-P0021	ROG-dialog-0040	Te že hovorimo, deset let nazaj, ne, je blo, mislim, vse bolj hladno, zdej js bi reku ...	To že govorimo, deset let nazaj, ne, je bilo, mislim, vse bolj hladno, zdaj jaz bi rekel ...	31.869	37.03			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_37.030_40.667	ROG-Dia-GSO-P0021	ROG-dialog-0040	Kaj js vem, globalno sehrevanje in pss ...	Kaj jaz vem, globalno segrevanje in pss ...	37.03	40.667	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_40.667_42.893	ROG-Dia-GSO-P0021	ROG-dialog-0040	Psjn, zdej ne vem, kaj bi reku, ne.	Psjn, zdaj ne vem, kaj bi rekel, ne.	40.667	42.893	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_42.893_45.778	ROG-Dia-GSO-P0021	ROG-dialog-0039	Vsako leto neki ... novi rekordi.	Vsako leto neki ... novi rekordi.	42.893	45.778	mixedNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_45.778_47.179	ROG-Dia-GSO-P0021	ROG-dialog-0039	Neke nove temperature ...	Neke nove temperature ...	45.778	47.179	mixedNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_45.778_46.135	ROG-Dia-GSO-P0021	ROG-dialog-0040	Nja.	Nja.	45.778	46.135	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_47.179_49.360	ROG-Dia-GSO-P0021	ROG-dialog-0040	Baje, da hrejo bolj temperature hor, ne.	Baje, da grejo bolj temperature gor, ne.	47.179	49.36	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_49.360_54.410	ROG-Dia-GSO-P0021	ROG-dialog-0040	Zdej če namo nč ukrepali ... [glas] bo lih taku ostalo, ne.	Zdaj če ne+bomo nič ukrepali ... [glas] bo glih tako ostalo, ne.	49.36	54.41			predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_49.360_51.398	ROG-Dia-GSO-P0021	ROG-dialog-0040	Zdej če namo nč ukrepali ...	Zdaj če ne+bomo nič ukrepali ...	49.36	51.398	predominantlyNegative	negative			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_52.277_54.410	ROG-Dia-GSO-P0021	ROG-dialog-0040	bo lih taku ostalo, ne.	bo glih tako ostalo, ne.	52.277	54.41	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_54.410_55.925	ROG-Dia-GSO-P0021	ROG-dialog-0039	Aaa.	Aaa.	54.41	55.925			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_54.410_57.656	ROG-Dia-GSO-P0021	ROG-dialog-0039	Aaa. Kaj bi mogli ukrepat?	Aaa. Kaj bi mogli ukrepati?	54.41	57.656	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_55.925_57.656	ROG-Dia-GSO-P0021	ROG-dialog-0039	Kaj bi mogli ukrepat?	Kaj bi mogli ukrepati?	55.925	57.656			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_57.656_59.164	ROG-Dia-GSO-P0021	ROG-dialog-0040	Jah, sej veš, ku je.	Jah, saj veš, ku je.	57.656	59.164	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_59.164_61.268	ROG-Dia-GSO-P0021	ROG-dialog-0040	[glas] Ma na avto in teh for, ne.	[glas] Ma na avto in teh for, ne.	59.164	61.268	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_61.268_65.152	ROG-Dia-GSO-P0021	ROG-dialog-0040	Mmm letala itak, da vplivajo dosti in pač te stvari.	Mmm letala itak, da vplivajo dosti in pač te stvari.	61.268	65.152	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_61.653_66.321	ROG-Dia-GSO-P0021	ROG-dialog-0039	A da b se vsi vozili z avtobusi?	A da bi se vsi vozili z avtobusi?	61.653	66.321	mixedNegative	negative	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_66.321_67.529	ROG-Dia-GSO-P0021	ROG-dialog-0040	Jah ...	Jah ...	66.321	67.529			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_66.321_72.786	ROG-Dia-GSO-P0021	ROG-dialog-0040	Jah ... Mislim to in prehod na elektriko, sam veš, kako je, elektriko je tud treba n@rdit, ne.	Jah ... Mislim to in prehod na elektriko, samo veš, kako je, elektriko je tudi treba narediti, ne.	66.321	72.786	predominantlyNegative	negative			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_67.529_72.786	ROG-Dia-GSO-P0021	ROG-dialog-0040	Mislim to in prehod na elektriko, sam veš, kako je, elektriko je tud treba n@rdit, ne.	Mislim to in prehod na elektriko, samo veš, kako je, elektriko je tudi treba narediti, ne.	67.529	72.786			mixedPositive	positive	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_72.786_74.040	ROG-Dia-GSO-P0021	ROG-dialog-0039	Ja.	Ja.	72.786	74.04			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_72.786_76.819	ROG-Dia-GSO-P0021	ROG-dialog-0039	Ja. Kolko hre za delat te baterije?	Ja. Koliko gre za delati te baterije?	72.786	76.819	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_74.040_76.819	ROG-Dia-GSO-P0021	ROG-dialog-0039	Kolko hre za delat te baterije?	Koliko gre za delati te baterije?	74.04	76.819			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_76.819_81.316	ROG-Dia-GSO-P0021	ROG-dialog-0040	Jah, tolko odpada, tolko vseha in pole na koncu smo na istem, ne.	Jah, toliko odpada, toliko vsega in pol na koncu smo na istem, ne.	76.819	81.316	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_81.316_83.773	ROG-Dia-GSO-P0021	ROG-dialog-0040	Se pravi najboljš, da bomo začeli vsi huodit.	Se pravi najboljše, da bomo začeli vsi hoditi.	81.316	83.773	predominantlyNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_83.773_86.734	ROG-Dia-GSO-P0021	ROG-dialog-0040	[glas] Tko da ja, nimo kej, ne.	[glas] Tako da ja, nimamo kaj, ne.	83.773	86.734	predominantlyNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_86.734_88.486	ROG-Dia-GSO-P0021	ROG-dialog-0039	A drugi teden pa spet dež?	A drugi teden pa spet dež?	86.734	88.486	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_88.486_89.621	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ck ja.	Ck ja.	88.486	89.621	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_89.621_92.888	ROG-Dia-GSO-P0021	ROG-dialog-0040	Mhm, to bomo vidli, upam, da na bo neki prevč, ne.	Mhm, to bomo videli, upam, da ne bo nekaj preveč, ne.	89.621	92.888	predominantlyNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_95.585_96.386	ROG-Dia-GSO-P0021	ROG-dialog-0040	Taku, ne.	Tako, ne.	95.585	96.386	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_96.386_97.540	ROG-Dia-GSO-P0021	ROG-dialog-0040	Tku da ja.	Tako da ja.	96.386	97.54	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_97.540_98.173	ROG-Dia-GSO-P0021	ROG-dialog-0040	Zej ...	Zdaj ...	97.54	98.173			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_97.540_101.884	ROG-Dia-GSO-P0021	ROG-dialog-0040	Zej ... Tud veter s(), kar js vidim, je ... [smeh]	Zdaj ... Tudi veter s(), kar jaz vidim, je ... [smeh]	97.54	101.884	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_98.173_101.884	ROG-Dia-GSO-P0021	ROG-dialog-0040	Tud veter s(), kar js vidim, je ... [smeh]	Tudi veter s(), kar jaz vidim, je ... [smeh]	98.173	101.884			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_101.884_107.745	ROG-Dia-GSO-P0021	ROG-dialog-0040	Tle, da piha, še posebi na ajdovskem koncu, ne, če gremo kdaj kej iskat v Ajdovšno.	Tule, da piha, še posebej na ajdovskem koncu, ne, če gremo kdaj kaj iskat v Ajdovščino.	101.884	107.745			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_101.884_108.856	ROG-Dia-GSO-P0021	ROG-dialog-0040	Tle, da piha, še posebi na ajdovskem koncu, ne, če gremo kdaj kej iskat v Ajdovšno. Vedno ...	Tule, da piha, še posebej na ajdovskem koncu, ne, če gremo kdaj kaj iskat v Ajdovščino. Vedno ...	101.884	108.856	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_107.745_108.856	ROG-Dia-GSO-P0021	ROG-dialog-0040	Vedno ...	Vedno ...	107.745	108.856			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_108.856_109.733	ROG-Dia-GSO-P0021	ROG-dialog-0039	Prov burja.	Prav burja.	108.856	109.733	neutralNegative	neutral	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_109.733_112.365	ROG-Dia-GSO-P0021	ROG-dialog-0040	Piha prov, da te odnese.	Piha prav, da te odnese.	109.733	112.365	neutralNegative	neutral	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_112.365_114.694	ROG-Dia-GSO-P0021	ROG-dialog-0040	In ... kaj jaz vem.	In ... kaj jaz vem.	112.365	114.694	neutralNegative	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_114.694_116.909	ROG-Dia-GSO-P0021	ROG-dialog-0040	Kdaj si vidu nazadne sneh tle?	Kdaj si videl nazadnje sneg tule?	114.694	116.909	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_116.909_118.013	ROG-Dia-GSO-P0021	ROG-dialog-0039	Sneh?	Sneg?	116.909	118.013	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_118.013_118.675	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ja.	Ja.	118.013	118.675	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_118.675_119.390	ROG-Dia-GSO-P0021	ROG-dialog-0039	Teha pa že dolh.	Tega pa že dolgo.	118.675	119.39	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_119.390_119.960	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ja.	Ja.	119.39	119.96			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_119.390_124.325	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ja. V naših koncih pa res je že dosti cajta, odkar je bil tuki.	Ja. V naših koncih pa res je že dosti cajta, odkar je bil tukaj.	119.39	124.325	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_119.960_124.325	ROG-Dia-GSO-P0021	ROG-dialog-0040	V naših koncih pa res je že dosti cajta, odkar je bil tuki.	V naših koncih pa res je že dosti cajta, odkar je bil tukaj.	119.96	124.325			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_124.325_126.021	ROG-Dia-GSO-P0021	ROG-dialog-0039	Tle, če ne hreš pod hribe ...	Tule, če ne greš pod hribe ...	124.325	126.021	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_126.021_129.818	ROG-Dia-GSO-P0021	ROG-dialog-0040	Lahko si prvoščimo, da hremo do Lokvi, ma to je tu. [zvok]	Lahko si privoščimo, da gremo do Lokev, ma to je to. [zvok]	126.021	129.818	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_129.818_132.189	ROG-Dia-GSO-P0021	ROG-dialog-0040	Tle sneha jaz ne vem, če ha bomo vidli še.	Tule snega jaz ne vem, če ga bomo videli še.	129.818	132.189	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_132.189_134.090	ROG-Dia-GSO-P0021	ROG-dialog-0039	In na Lokvi je zmeri manj, se mi zdi.	In na Lokvah je zmeraj manj, se mi zdi.	132.189	134.09	neutralNegative	neutral	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_134.090_136.144	ROG-Dia-GSO-P0021	ROG-dialog-0040	Že Lokvi je taku, ja. [glas]	Že Lokve je tako, ja. [glas]	134.09	136.144	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_136.144_142.088	ROG-Dia-GSO-P0021	ROG-dialog-0040	Pride občasno kdaj in zdej je b lahko blo, letos je blo samo e() en parkrat, ne, ni blo zdej neki ...	Pride občasno kdaj in zdaj je bi lahko bilo, letos je bilo samo e() en parkrat, ne, ni bilo zdaj nekaj ...	136.144	142.088	neutralNegative	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_142.088_143.754	ROG-Dia-GSO-P0021	ROG-dialog-0039	Ja, lani se spomnim ... [zvok]	Ja, lani se spomnim ... [zvok]	142.088	143.754	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_143.754_145.588	ROG-Dia-GSO-P0021	ROG-dialog-0039	Smo bli hor vsaki teden.	Smo bili gor vsaki teden.	143.754	145.588	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_145.588_148.433	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ja, se spremeni dosti v enem letu, tko da ...	Ja, se spremeni dosti v enem letu, tako da ...	145.588	148.433			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_145.588_152.179	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ja, se spremeni dosti v enem letu, tko da ... Ccc, ja ja. [glas]	Ja, se spremeni dosti v enem letu, tako da ... Ccc, ja ja. [glas]	145.588	152.179	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_148.433_152.179	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ccc, ja ja. [glas]	Ccc, ja ja. [glas]	148.433	152.179			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_154.200_156.994	ROG-Dia-GSO-P0021	ROG-dialog-0040	Ku se ti pi zdi z dežjem?	Ku se ti pa zdi z dežjem?	154.2	156.994	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0039_156.994_158.868	ROG-Dia-GSO-P0021	ROG-dialog-0039	Ma ja, zej ...	Ma ja, zdaj ...	156.994	158.868	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_158.868_160.133	ROG-Dia-GSO-P0021	ROG-dialog-0040	Se ti bolj dopade al ne?	Se ti bolj dopade ali ne?	158.868	160.133			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_158.868_160.910	ROG-Dia-GSO-P0021	ROG-dialog-0040	Se ti bolj dopade al ne? K zej ...	Se ti bolj dopade ali ne? K zdaj ...	158.868	160.91	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_160.133_160.910	ROG-Dia-GSO-P0021	ROG-dialog-0040	K zej ...	K zdaj ...	160.133	160.91			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_160.910_167.253	ROG-Dia-GSO-P0021	ROG-dialog-0040	Mislim, da je ta prehod, da ... kjer je suša, je dež, in kjer je dež, bo ratala suša.	Mislim, da je ta prehod, da ... kjer je suša, je dež, in kjer je dež, bo ratala suša.	160.91	167.253	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0021_ROG-dialog-0040_167.253_169.454	ROG-Dia-GSO-P0021	ROG-dialog-0040	Tku vsaj pravjo na Planetu, no.	Tako vsaj pravijo na Planetu, no.	167.253	169.454	neutralPositive	neutral	neutralPositive	neutral	Train	train
