instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_orig	label_collapse	NER_orig	NER_collapse	split_orig	split_redo	annotation_type
ROG-Dia-GSO-P0022_ROG-dialog-0042_483.859_484.779	ROG-Dia-GSO-P0022	ROG-dialog-0042	Tistu je blu pa kdaj?	Tisto je bilo pa kdaj?	483.859	484.779	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_484.779_485.938	ROG-Dia-GSO-P0022	ROG-dialog-0042	Tistu je blu pa enkr@t	Tisto je bilo pa enkrat	484.779	485.938	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_486.477_487.167	ROG-Dia-GSO-P0022	ROG-dialog-0042	eee ...	eee ...	486.477	487.167	timeManagement	timeManagement	B-timeManagement	B-timeManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_489.599_490.586	ROG-Dia-GSO-P0022	ROG-dialog-0042	Eee	Eee	489.599	490.586	timeManagement	timeManagement	B-timeManagement	B-timeManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_490.586_492.314	ROG-Dia-GSO-P0022	ROG-dialog-0042	naprej, naprej v Zagrebi.	najprej, najprej v Zagrebu.	490.586	492.314	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_492.314_493.006	ROG-Dia-GSO-P0022	ROG-dialog-0042	Tako.	Tako.	492.314	493.006	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_493.006_495.373	ROG-Dia-GSO-P0022	ROG-dialog-0042	To je blo, misl@m, da dva sedem,	To je bilo, mislim, da dva sedem,	493.006	495.373	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_495.373_495.839	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne, ne,	ne, ne,	495.373	495.839	ownCommunicationManagement	ownCommunicationManagement	B-ownCommunicationManagement	B-ownCommunicationManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_495.839_496.306	ROG-Dia-GSO-P0022	ROG-dialog-0042	prej je blu.	prej je bilo.	495.839	496.306	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_496.306_496.932	ROG-Dia-GSO-P0022	ROG-dialog-0042	Dva pet.	Dva pet.	496.306	496.932	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_497.682_499.249	ROG-Dia-GSO-P0022	ROG-dialog-0042	Tu je muglo bit dva pet.	To je moglo biti dva pet.	497.682	499.249	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_499.249_502.946	ROG-Dia-GSO-P0022	ROG-dialog-0042	Dva šest, dva sedem smo šli pa v Padovo, po mojem.	Dva šest, dva sedem smo šli pa v Padovo, po mojem.	499.249	502.946	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_503.232_504.899	ROG-Dia-GSO-P0022	ROG-dialog-0042	To so bli bl taki mejhni koncerti,	To so bili bolj taki majhni koncerti,	503.232	504.899	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_504.899_507.156	ROG-Dia-GSO-P0022	ROG-dialog-0042	ampak unu, unu u, u Zagrebi,	ampak ono, ono v, v Zagrebu,	504.899	507.156	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_507.156_508.741	ROG-Dia-GSO-P0022	ROG-dialog-0042	u Domu sportova,	v Domu sportova,	507.156	508.741	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_508.741_510.572	ROG-Dia-GSO-P0022	ROG-dialog-0042	tistu je blu men zelu všeč,	tisto je bilo meni zelo všeč,	508.741	510.572	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_510.572_512.352	ROG-Dia-GSO-P0022	ROG-dialog-0042	zatu k je blu, k smo bli dost blizu,	zato k je bilo, k smo bili dosti blizu,	510.572	512.352	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_512.352_512.823	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne.	ne.	512.352	512.823	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_512.823_513.365	ROG-Dia-GSO-P0022	ROG-dialog-0042	Veš,	Veš,	512.823	513.365	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_513.365_517.341	ROG-Dia-GSO-P0022	ROG-dialog-0042	t@m si bil nnn petnajst, dvejst metrov stran od odra.	tam si bil nnn petnajst, dvajset metrov stran od odra.	513.365	517.341	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_518.291_519.048	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ja.	Ja.	518.291	519.048	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_520.877_521.344	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ja.	Ja.	520.877	521.344	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_524.772_525.555	ROG-Dia-GSO-P0022	ROG-dialog-0042	Je, je,	Je, je,	524.772	525.555	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_525.555_525.938	ROG-Dia-GSO-P0022	ROG-dialog-0042	je.	je.	525.555	525.938	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_539.857_540.233	ROG-Dia-GSO-P0022	ROG-dialog-0042	Mhm.	Mhm.	539.857	540.233	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_544.465_544.505	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ja.	Ja.	544.465	544.505	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_545.065_546.625	ROG-Dia-GSO-P0022	ROG-dialog-0042	[glas] Misl@m,	[glas] Mislim,	545.065	546.625	turnManagement	turnManagement	B-turnManagement	B-turnManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_546.625_549.265	ROG-Dia-GSO-P0022	ROG-dialog-0042	blu je eee š() š() športna dvorana pač neka,	bilo je eee š() š() športna dvorana pač neka,	546.625	549.265	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_549.265_549.465	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne.	ne.	549.265	549.465	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_549.465_550.265	ROG-Dia-GSO-P0022	ROG-dialog-0042	Taku d smo,	Tako da smo,	549.465	550.265	ownCommunicationManagement	ownCommunicationManagement	B-ownCommunicationManagement	B-ownCommunicationManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_550.265_551.405	ROG-Dia-GSO-P0022	ROG-dialog-0042	je blu kr dost ludi.	je bilo kar dosti ljudi.	550.265	551.405	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_551.405_553.164	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ene trijeset metrov od odra je blo.	Ene trideset metrov od odra je bilo.	551.405	553.164	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_553.164_558.012	ROG-Dia-GSO-P0022	ROG-dialog-0042	Emm pa pač smo bli, kukr smo bli daleč,	Emm pa pač smo bili, kakor smo bili daleč,	553.164	558.012	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_558.012_558.972	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne.	ne.	558.012	558.972	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_567.298_568.312	ROG-Dia-GSO-P0022	ROG-dialog-0042	Mhm.	Mhm.	567.298	568.312	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_584.871_586.097	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ja, je.	Ja, je.	584.871	586.097	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_593.055_594.059	ROG-Dia-GSO-P0022	ROG-dialog-0042	Misl@m,	Mislim,	593.055	594.059	turnManagement	turnManagement	B-turnManagement	B-turnManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_594.059_596.143	ROG-Dia-GSO-P0022	ROG-dialog-0042	tistu je blu pa sploh neki ekstra,	tisto je bilo pa sploh nekaj ekstra,	594.059	596.143	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_596.143_598.259	ROG-Dia-GSO-P0022	ROG-dialog-0042	z@to k tam je blu pa na odprtem,	zato k tam je bilo pa na odprtem,	596.143	598.259	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_598.259_601.315	ROG-Dia-GSO-P0022	ROG-dialog-0042	tu pa ni() nisem še eee šu do zdej,	to pa ni() nisem še eee šel do zdaj,	598.259	601.315	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_601.672_602.899	ROG-Dia-GSO-P0022	ROG-dialog-0042	na odprt koncert,	na odprt koncert,	601.672	602.899	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_602.899_605.232	ROG-Dia-GSO-P0022	ROG-dialog-0042	taku da bi blo res eee kr nekje,	tako da bi bilo res eee kar nekje,	602.899	605.232	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_605.232_605.467	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne,	ne,	605.232	605.467	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_605.467_607.760	ROG-Dia-GSO-P0022	ROG-dialog-0042	na nekem aerodromi al pa kej tazga.	na nekem aerodromu ali pa kaj takega.	605.467	607.76	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_607.760_610.959	ROG-Dia-GSO-P0022	ROG-dialog-0042	In eee je blu definitivno, je blu super iskušnja.	In eee je bilo definitivno, je bilo super izkušnja.	607.76	610.959	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_610.959_613.011	ROG-Dia-GSO-P0022	ROG-dialog-0042	Je blu pa tut dober, k smo šli za več dni.	Je bilo pa tudi dobro, k smo šli za več dni.	610.959	613.011	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_613.011_613.519	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ne,	Ne,	613.011	613.519	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_613.519_616.025	ROG-Dia-GSO-P0022	ROG-dialog-0042	k je blo, nnn je bil še izlet zraven,	k je bilo, nnn je bil še izlet zraven,	613.519	616.025	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_616.025_616.459	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne?	ne?	616.025	616.459	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_616.459_619.319	ROG-Dia-GSO-P0022	ROG-dialog-0042	Tko da se še b(), se še, se še Prage mal dalu videt.	Tako da se še b(), se še, se še Prage malo dalo videti.	616.459	619.319	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_619.319_621.908	ROG-Dia-GSO-P0022	ROG-dialog-0042	Sicer je gužva bla taka, da ni za blu za nikamor.	Sicer je gužva bila taka, da ni za bilo za nikamor.	619.319	621.908	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_622.780_623.319	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ampak,	Ampak,	622.78	623.319	turnManagement	turnManagement	B-turnManagement	B-turnManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_623.319_623.512	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne,	ne,	623.319	623.512	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_623.512_624.492	ROG-Dia-GSO-P0022	ROG-dialog-0042	koncert je bil pa super.	koncert je bil pa super.	623.512	624.492	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_624.492_625.152	ROG-Dia-GSO-P0022	ROG-dialog-0042	Kuk je blu t@m ludi?	Koliko je bilo tam ljudi?	624.492	625.152	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_625.152_626.456	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ene stu dvejst?	Ene sto dvajset?	625.152	626.456	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_627.899_628.469	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ni jih blu tuk?	Ni jih bilo toliko?	627.899	628.469	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_629.499_629.832	ROG-Dia-GSO-P0022	ROG-dialog-0042	Aja,	Aja,	629.499	629.832	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_629.832_631.362	ROG-Dia-GSO-P0022	ROG-dialog-0042	pol jih je blu pa tuk na Širanu mogoče.	pol jih je bilo pa toliko na Sheeranu mogoče.	629.832	631.362	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_640.948_641.432	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ja,	Ja,	640.948	641.432	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_641.432_643.147	ROG-Dia-GSO-P0022	ROG-dialog-0042	jih je muglu bit sigurnu.	jih je moglo biti sigurno.	641.432	643.147	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_643.504_643.865	ROG-Dia-GSO-P0022	ROG-dialog-0042	Aha,	Aha,	643.504	643.865	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_643.865_644.733	ROG-Dia-GSO-P0022	ROG-dialog-0042	ja no, sej.	ja no, saj.	643.865	644.733	turnManagement	turnManagement	B-turnManagement	B-turnManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_648.015_648.808	ROG-Dia-GSO-P0022	ROG-dialog-0042	Je.	Je.	648.015	648.808	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_654.825_655.105	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ja,	Ja,	654.825	655.105	turnManagement	turnManagement	B-turnManagement	B-turnManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_655.105_657.690	ROG-Dia-GSO-P0022	ROG-dialog-0042	hudič je, k morš it na na na sekret scat	hudič je, k moraš iti na na na sekret scat	655.105	657.69	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_657.690_660.825	ROG-Dia-GSO-P0022	ROG-dialog-0042	pa, pa, pa pač se tam prebijat,	pa, pa, pa pač se tam prebijati,	657.69	660.825	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_660.825_661.305	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne.	ne.	660.825	661.305	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_661.305_662.032	ROG-Dia-GSO-P0022	ROG-dialog-0042	Eee	Eee	661.305	662.032	timeManagement	timeManagement	B-timeManagement	B-timeManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_662.032_664.444	ROG-Dia-GSO-P0022	ROG-dialog-0042	zato k@kš@n pir pit tm je hudič,	zato kakšen pir piti tam je hudič,	662.032	664.444	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_664.444_664.672	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne,	ne,	664.444	664.672	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_664.672_666.233	ROG-Dia-GSO-P0022	ROG-dialog-0042	če te prej prtisne hitru.	če te prej pritisne hitro.	664.672	666.233	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_667.996_668.571	ROG-Dia-GSO-P0022	ROG-dialog-0042	Nja.	Nja.	667.996	668.571	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_675.651_676.840	ROG-Dia-GSO-P0022	ROG-dialog-0042	Kaku sem pa se?	Kako sem pa se?	675.651	676.84	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_685.038_685.572	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ne,	Ne,	685.038	685.572	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_685.572_686.352	ROG-Dia-GSO-P0022	ROG-dialog-0042	nisem bil ob štirih,	nisem bil ob štirih,	685.572	686.352	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_686.352_688.579	ROG-Dia-GSO-P0022	ROG-dialog-0042	ampak ob ene petih, pol šestih sma pa bla.	ampak ob ene petih, pol šestih sva pa bila.	686.352	688.579	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_688.579_690.678	ROG-Dia-GSO-P0022	ROG-dialog-0042	Mmm ampak ni blu, res ni blu še nobene,	Mmm ampak ni bilo, res ni bilo še nobene,	688.579	690.678	ownCommunicationManagement	ownCommunicationManagement	B-ownCommunicationManagement	B-ownCommunicationManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_690.678_691.365	ROG-Dia-GSO-P0022	ROG-dialog-0042	aja,	aja,	690.678	691.365	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_691.365_692.156	ROG-Dia-GSO-P0022	ROG-dialog-0042	lažem,	lažem,	691.365	692.156	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_692.156_692.905	ROG-Dia-GSO-P0022	ROG-dialog-0042	eee	eee	692.156	692.905	timeManagement	timeManagement	B-timeManagement	B-timeManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_692.905_693.900	ROG-Dia-GSO-P0022	ROG-dialog-0042	sem stal,	sem stal,	692.905	693.9	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_693.900_697.586	ROG-Dia-GSO-P0022	ROG-dialog-0042	ampak je blu, je blu, zelu je blu enostavnu,	ampak je bilo, je bilo, zelo je bilo enostavno,	693.9	697.586	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_697.586_698.532	ROG-Dia-GSO-P0022	ROG-dialog-0042	eee znači,	eee znači,	697.586	698.532	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_698.532_704.398	ROG-Dia-GSO-P0022	ROG-dialog-0042	k smo dejansku t@m eee pod enim mostom lahku stal u senčki.	k smo dejansko tam eee pod enim mostom lahko stali v senčki.	698.532	704.398	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_704.398_706.965	ROG-Dia-GSO-P0022	ROG-dialog-0042	K drgač je blo, sonce je tolklu ku stu hudiču.	K drugače je bilo, sonce je tolklo kot sto hudičev.	704.398	706.965	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_707.658_708.074	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ja.	Ja.	707.658	708.074	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_714.669_715.106	ROG-Dia-GSO-P0022	ROG-dialog-0042	Mhm.	Mhm.	714.669	715.106	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_724.670_725.759	ROG-Dia-GSO-P0022	ROG-dialog-0042	Mja.	Mja.	724.67	725.759	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_732.427_732.944	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ja, dober.	Ja, dobro.	732.427	732.944	turnManagement	turnManagement	B-turnManagement	B-turnManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_732.944_734.425	ROG-Dia-GSO-P0022	ROG-dialog-0042	Tu, tu je blu pol že kasnej,	To, to je bilo pol že kasneje,	732.944	734.425	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_734.425_734.805	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne.	ne.	734.425	734.805	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_734.805_737.758	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ampak je, k@ko nnn tm stat,	Ampak je, kako nnn tam stati,	734.805	737.758	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_737.758_738.018	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne,	ne,	737.758	738.018	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_738.018_738.886	ROG-Dia-GSO-P0022	ROG-dialog-0042	recimo,	recimo,	738.018	738.886	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_738.886_741.585	ROG-Dia-GSO-P0022	ROG-dialog-0042	eee ni blu taku groznu naporno,	eee ni bilo tako grozno naporno,	738.886	741.585	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_741.585_741.698	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne,	ne,	741.585	741.698	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_741.698_743.178	ROG-Dia-GSO-P0022	ROG-dialog-0042	sam je blu pa vroče na sonc,	samo je bilo pa vroče na soncu,	741.698	743.178	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_743.178_743.258	ROG-Dia-GSO-P0022	ROG-dialog-0042	ne,	ne,	743.178	743.258	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_743.258_745.239	ROG-Dia-GSO-P0022	ROG-dialog-0042	in marsikdo tut kr sk@p pal.	in marsikdo tudi kar skup padel.	743.258	745.239	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_745.239_746.428	ROG-Dia-GSO-P0022	ROG-dialog-0042	Eee ...	Eee ...	745.239	746.428	timeManagement	timeManagement	B-timeManagement	B-timeManagement	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_746.705_746.865	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ja,	Ja,	746.705	746.865	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_746.865_747.481	ROG-Dia-GSO-P0022	ROG-dialog-0042	sev@de je,	seveda je,	746.865	747.481	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_747.481_751.092	ROG-Dia-GSO-P0022	ROG-dialog-0042	če so enmu tm mog@l eee ga j() čez, čez ograjo ...	če so enemu tam mogli eee ga j() čez, čez ograjo ...	747.481	751.092	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_751.092_752.137	ROG-Dia-GSO-P0022	ROG-dialog-0042	Ej,	Ej,	751.092	752.137	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_752.137_754.206	ROG-Dia-GSO-P0022	ROG-dialog-0042	tu nisem še vidu.	to nisem še videl.	752.137	754.206	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_754.206_756.556	ROG-Dia-GSO-P0022	ROG-dialog-0042	Tm je ena ženska sk@p pala	Tam je ena ženska skup padla	754.206	756.556	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_757.349_763.665	ROG-Dia-GSO-P0022	ROG-dialog-0042	in p@rvu k eee kot prvo so rabil pet minut, da je sploh nekdu pršu,	in prvo k eee kot prvo so rabili pet minut, da je sploh nekdo prišel,	757.349	763.665	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_763.665_765.394	ROG-Dia-GSO-P0022	ROG-dialog-0042	pa je blu tu čist zraven u() o() odra,	pa je bilo to čisto zraven u() o() odra,	763.665	765.394	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_765.394_766.791	ROG-Dia-GSO-P0022	ROG-dialog-0042	čiz zraven ograje.	čisto zraven ograje.	765.394	766.791	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_766.791_769.444	ROG-Dia-GSO-P0022	ROG-dialog-0042	In pol, k sta dva varnostnika čez pršla,	In pol, k sta dva varnostnika čez prišla,	766.791	769.444	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_769.444_770.847	ROG-Dia-GSO-P0022	ROG-dialog-0042	posluš.	poslušaj.	769.444	770.847	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_770.847_777.918	ROG-Dia-GSO-P0022	ROG-dialog-0042	Al sta jo z glavo čez čez ograjo rinla pa z nogami u luft, da je reva padla,	Ali sta jo z glavo čez čez ograjo rinila pa z nogami v luft, da je reva padla,	770.847	777.918	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0022_ROG-dialog-0042_777.918_779.378	ROG-Dia-GSO-P0022	ROG-dialog-0042	d še nekaku čez,	da še nekako čez,	777.918	779.378	ownCommunicationManagement	ownCommunicationManagement	B-ownCommunicationManagement	B-ownCommunicationManagement	train	train	dimension
